case_id,client_name,case_type,notary,workflow_status,case_category,notarization_category,usage_country,accept_date,issue_date,notary_fee,fee_status
2023001176,REDACTED_CLIENT,出生,Staff_030,已归档,新证,涉外民事,马耳他,2023-01-17,2023-01-17,0.00,Unknown
2023001177,REDACTED_CLIENT,证书（执照）,Staff_036,已归档,新证,涉外民事,希腊,2023-01-17,2023-01-18,150.00,是
202300118,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,芬兰,2023-01-03,2023-01-04,150.00,是
2023001180,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-17,2023-01-17,100.00,否
2023001181,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-17,2023-01-17,100.00,否
2023001183,REDACTED_CLIENT,证书（执照）,Staff_076,已归档,新证,涉外民事,韩国,2023-01-17,2023-01-17,0.00,是
2023001185,REDACTED_CLIENT,译本与原本相符,Staff_030,已归档,新证,涉外民事,美国,2023-01-17,2023-01-17,0.00,Unknown
2023001186,REDACTED_CLIENT,译本与原本相符,Staff_012,已归档,新证,涉外民事,美国,2023-01-17,2023-01-17,150.00,是
2023001187,REDACTED_CLIENT,证书（执照）,Staff_036,已归档,新证,涉外民事,菲律宾,2023-01-17,2023-01-17,150.00,是
2023001189,REDACTED_CLIENT,无犯罪记录,Staff_012,已归档,新证,涉外民事,新西兰,2023-01-17,2023-01-17,150.00,是
202300119,REDACTED_CLIENT,城市房屋所有权委托,Staff_012,已归档,新证,国内民事,中国大陆,2023-01-04,2023-01-05,500.00,是
2023001190,REDACTED_CLIENT,译本与原本相符,Staff_006,已归档,新证,涉外民事,美国,2023-01-17,2023-01-17,150.00,是
2023001192,REDACTED_CLIENT,城市房屋所有权委托,Staff_077,已归档,新证,国内民事,中国大陆,2023-01-17,2023-01-17,500.00,是
2023001194,REDACTED_CLIENT,译本与原本相符,Staff_049,已归档,新证,涉外民事,美国,2023-01-17,2023-01-18,150.00,是
2023001196,REDACTED_CLIENT,法定继承,Staff_070,已归档,新证,国内民事,中国大陆,2023-01-17,2023-03-03,2690.00,是
2023001197,REDACTED_CLIENT,证书（执照）,Staff_019,已归档,新证,涉外民事,泰国,2023-01-17,2023-01-17,150.00,是
2023001198,REDACTED_CLIENT,一般事务性委托,Staff_044,已归档,新证,国内民事,中国大陆,2023-01-17,2023-01-17,500.00,是
2023001199,REDACTED_CLIENT,证书（执照）,Staff_054,已归档,新证,涉外民事,希腊,2023-01-17,2023-01-17,150.00,是
20230012,REDACTED_CLIENT,文本相符,Staff_030,已归档,新证,涉外民事,瓦努阿图,2023-01-02,2023-01-03,0.00,Unknown
202300120,REDACTED_CLIENT,变更抚养权协议,Staff_009,已归档,新证,国内民事,中国大陆,2023-01-03,2023-01-06,600.00,是
2023001200,REDACTED_CLIENT,证书（执照）,Staff_036,已归档,新证,涉外民事,津巴布韦,2023-01-17,2023-01-18,150.00,是
2023001201,REDACTED_CLIENT,无犯罪记录,Staff_024,已归档,新证,涉外民事,澳大利亚,2023-01-17,2023-01-17,150.00,是
2023001202,REDACTED_CLIENT,证书（执照）,Staff_007,已归档,新证,涉外民事,塞浦路斯,2023-01-17,2023-01-18,500.00,是
2023001203,REDACTED_CLIENT,法定继承,Staff_024,已归档,新证,国内民事,中国大陆,2023-01-18,2023-01-31,4110.00,是
2023001204,REDACTED_CLIENT,文本相符,Staff_030,已归档,新证,涉外民事,加拿大,2023-01-17,2023-01-17,0.00,Unknown
2023001206,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,澳大利亚,2023-01-17,2023-01-17,0.00,Unknown
2023001208,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-17,2023-01-17,100.00,否
2023001210,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-17,2023-01-17,100.00,否
2023001211,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-17,2023-01-17,100.00,否
2023001213,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-17,2023-01-17,100.00,否
2023001214,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-17,2023-01-17,100.00,否
2023001217,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-17,2023-01-17,100.00,否
2023001219,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-17,2023-01-17,100.00,否
202300122,REDACTED_CLIENT,法定继承,Staff_024,已归档,新证,国内民事,中国大陆,2023-01-04,2023-01-04,2266.00,是
2023001220,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-17,2023-01-17,100.00,否
2023001221,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-17,2023-01-17,100.00,否
2023001222,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-17,2023-01-17,100.00,否
2023001223,REDACTED_CLIENT,证书（执照）,Staff_024,已归档,新证,涉外民事,澳大利亚,2023-01-17,2023-01-17,150.00,是
2023001225,REDACTED_CLIENT,法定继承,Staff_048,已归档,新证,国内民事,中国大陆,2023-01-17,2023-01-28,5900.00,是
2023001227,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,摩尔多瓦,2023-01-17,2023-01-18,500.00,是
2023001229,REDACTED_CLIENT,文书上的签名（印鉴）,Staff_024,已归档,新证,涉外民事,巴基斯坦,2023-01-17,2023-01-18,500.00,是
202300123,REDACTED_CLIENT,法定继承,Staff_014,已归档,新证,国内民事,中国大陆,2023-01-09,2023-02-01,15456.00,是
2023001230,REDACTED_CLIENT,文本相符,Staff_030,已归档,新证,涉外民事,爱尔兰,2023-01-17,2023-01-17,0.00,Unknown
2023001231,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-17,2023-01-17,100.00,否
2023001232,REDACTED_CLIENT,法定继承,Staff_077,已归档,新证,国内民事,中国大陆,2023-01-19,2023-01-31,3526.00,是
2023001235,REDACTED_CLIENT,小额继承,Staff_030,归档,新证,国内民事,中国大陆,2023-01-17,2023-01-18,0.00,Unknown
2023001236,REDACTED_CLIENT,城市房屋所有权委托,Staff_012,已归档,新证,国内民事,中国大陆,2023-01-18,2023-02-01,500.00,是
2023001238,REDACTED_CLIENT,城市房屋所有权委托,Staff_024,已归档,新证,国内民事,中国大陆,2023-01-17,2023-01-18,500.00,是
2023001239,REDACTED_CLIENT,一般事务性委托,Staff_048,已归档,新证,国内民事,中国大陆,2023-02-02,2023-02-02,2000.00,是
202300124,REDACTED_CLIENT,译本与原本相符,Staff_041,已归档,新证,涉外民事,韩国,2023-01-04,2023-01-04,150.00,是
2023001245,REDACTED_CLIENT,未婚,Staff_030,已归档,新证,涉外民事,澳大利亚,2023-01-17,2023-01-18,0.00,Unknown
2023001246,REDACTED_CLIENT,法定继承,Staff_030,归档,新证,国内民事,中国大陆,2023-01-17,2023-01-28,0.00,Unknown
2023001248,REDACTED_CLIENT,无犯罪记录,Staff_077,已归档,新证,涉外民事,泰国,2023-01-18,2023-01-18,150.00,是
2023001249,REDACTED_CLIENT,证书（执照）,Staff_054,已归档,新证,涉外民事,澳大利亚,2023-01-18,2023-01-18,150.00,是
202300125,REDACTED_CLIENT,亲属关系,Staff_008,已归档,新证,涉外民事,韩国,2023-01-04,2023-01-04,150.00,是
2023001250,REDACTED_CLIENT,城市房屋所有权委托,Staff_007,发证,新证,国内民事,中国大陆,2023-01-18,2023-01-19,1500.00,是
2023001253,REDACTED_CLIENT,译本与原本相符,Staff_054,已归档,新证,涉外民事,美国,2023-01-18,2023-01-18,900.00,是
2023001254,REDACTED_CLIENT,一般事务性委托,Staff_004,已归档,新证,国内民事,中国大陆,2023-01-18,2023-01-18,500.00,是
2023001255,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,泰国,2023-01-18,2023-01-18,150.00,是
2023001258,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,印度尼西亚,2023-01-18,2023-01-18,150.00,是
2023001259,REDACTED_CLIENT,亲属关系,Staff_044,已归档,新证,涉外民事,希腊,2023-01-18,2023-01-18,150.00,是
2023001261,REDACTED_CLIENT,无犯罪记录,Staff_044,已归档,新证,涉外民事,加拿大,2023-01-18,2023-01-28,150.00,是
2023001262,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-18,2023-01-18,100.00,否
2023001263,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,韩国,2023-01-18,2023-01-18,150.00,是
2023001265,REDACTED_CLIENT,城市房屋所有权委托,Staff_024,已归档,新证,国内民事,中国大陆,2023-01-18,2023-01-18,500.00,是
2023001268,REDACTED_CLIENT,一般事务性委托,Staff_051,已归档,新证,国内民事,中国大陆,2023-01-18,2023-01-18,500.00,是
2023001269,REDACTED_CLIENT,出生,Staff_049,已归档,新证,涉外民事,菲律宾,2023-01-18,2023-01-18,150.00,是
202300127,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,泰国,2023-01-04,2023-01-04,150.00,是
2023001270,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-18,2023-01-18,150.00,否
2023001271,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,阿联酋,2023-01-18,2023-01-18,150.00,是
2023001273,REDACTED_CLIENT,无犯罪记录,Staff_049,已归档,新证,涉外民事,智利,2023-01-18,2023-01-18,150.00,是
2023001274,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-18,2023-01-18,100.00,否
2023001276,REDACTED_CLIENT,一般事务性委托,Staff_009,已归档,新证,国内民事,中国大陆,2023-01-18,2023-01-18,500.00,是
2023001277,REDACTED_CLIENT,亲属关系,Staff_008,已归档,新证,涉外民事,意大利,2023-01-18,2023-01-18,150.00,是
2023001278,REDACTED_CLIENT,证书（执照）,Staff_013,已归档,新证,涉外民事,加拿大,2023-01-18,2023-01-18,150.00,是
2023001279,REDACTED_CLIENT,亲属关系,Staff_003,已归档,新证,涉外民事,韩国,2023-01-18,2023-01-18,0.00,Unknown
2023001280,REDACTED_CLIENT,法定继承,Staff_012,已归档,新证,国内民事,中国大陆,2023-01-18,2023-02-06,2586.00,是
2023001281,REDACTED_CLIENT,无犯罪记录,Staff_008,已归档,新证,涉外民事,越南,2023-01-18,2023-01-18,150.00,是
2023001285,REDACTED_CLIENT,译本与原本相符,Staff_024,已归档,新证,涉外民事,美国,2023-01-18,2023-01-19,150.00,是
2023001289,REDACTED_CLIENT,法定继承,Staff_048,已归档,新证,国内民事,中国大陆,2023-02-08,2023-02-21,7500.00,是
202300129,REDACTED_CLIENT,证书（执照）,Staff_029,已归档,新证,涉外民事,马来西亚,2023-01-04,2023-01-04,150.00,是
2023001292,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-18,2023-01-18,200.00,否
2023001293,REDACTED_CLIENT,法定继承,Staff_009,已归档,新证,国内民事,中国大陆,2023-01-18,2023-01-31,3900.00,是
2023001296,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-18,2023-01-18,100.00,否
2023001297,REDACTED_CLIENT,离婚协议,Staff_044,已归档,新证,国内民事,中国大陆,2023-01-18,2023-02-10,600.00,是
2023001298,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-18,2023-01-18,100.00,否
2023001299,REDACTED_CLIENT,一般事务性委托,Staff_010,已归档,新证,国内民事,中国大陆,2023-01-18,2023-01-18,3650.00,是
20230013,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,土耳其,2023-01-02,2023-01-04,0.00,Unknown
2023001300,REDACTED_CLIENT,出生,Staff_008,已归档,新证,涉外民事,新加坡,2023-01-18,2023-01-18,150.00,否
2023001301,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-18,2023-01-18,100.00,否
2023001302,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-18,2023-01-18,100.00,否
2023001303,REDACTED_CLIENT,证书（执照）,Staff_036,已归档,新证,涉外民事,泰国,2023-01-28,2023-01-28,150.00,是
2023001304,REDACTED_CLIENT,一般事务性委托,Staff_014,已归档,新证,国内民事,中国大陆,2023-01-18,2023-01-28,500.00,是
2023001305,REDACTED_CLIENT,文书上的签名（印鉴）,Staff_008,已归档,新证,涉外民事,日本,2023-01-18,2023-01-18,150.00,是
2023001306,REDACTED_CLIENT,城市房屋所有权委托,Staff_039,已归档,新证,国内民事,中国大陆,2023-01-18,2023-01-18,1000.00,是
2023001309,REDACTED_CLIENT,夫妻财产约定协议,Staff_051,已归档,新证,国内民事,中国大陆,2023-01-18,2023-01-20,800.00,是
2023001310,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-18,2023-01-18,100.00,否
2023001311,REDACTED_CLIENT,放弃继承权声明,Staff_012,已归档,新证,国内民事,中国大陆,2023-01-18,2023-01-31,500.00,是
2023001312,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-18,2023-01-18,100.00,否
2023001314,REDACTED_CLIENT,保全其他证据,Staff_049,受理,新证,国内民事,中国大陆,2023-01-18,NULL,0.00,否
2023001315,REDACTED_CLIENT,其他法律意见书,Staff_024,受理,新证,法律意见书,中国大陆,2023-01-18,2023-01-18,100.00,否
2023001317,REDACTED_CLIENT,文书上的签名（印鉴）,Staff_044,已归档,新证,涉台,台湾,2023-01-18,2023-02-01,500.00,是
2023001318,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-18,2023-01-18,100.00,否
2023001319,REDACTED_CLIENT,译本与原本相符,Staff_077,已归档,新证,涉外民事,美国,2023-01-18,2023-01-18,150.00,是
202300132,REDACTED_CLIENT,无犯罪记录,Staff_003,已归档,新证,涉外民事,韩国,2023-01-04,2023-01-04,150.00,是
2023001320,REDACTED_CLIENT,证书（执照）,Staff_036,已归档,新证,涉外民事,泰国,2023-01-18,2023-01-28,150.00,是
2023001321,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,阿尔及利亚,2023-01-18,2023-01-18,150.00,是
2023001323,REDACTED_CLIENT,一般事务性委托,Staff_007,发证,新证,国内涉他,中国大陆,2023-01-18,2023-01-19,200.00,是
2023001325,REDACTED_CLIENT,小额继承,Staff_077,归档,新证,国内民事,中国大陆,2023-01-19,2023-02-08,500.00,是
2023001326,REDACTED_CLIENT,一般事务性委托,Staff_013,已归档,新证,国内民事,中国大陆,2023-01-19,2023-01-19,2000.00,是
2023001328,REDACTED_CLIENT,一般事务性委托,Staff_048,已归档,新证,国内民事,中国大陆,2023-01-16,2023-01-19,7670.00,是
2023001330,REDACTED_CLIENT,译本与原本相符,Staff_044,已归档,新证,涉外民事,哈萨克斯坦,2023-03-07,2023-03-08,500.00,是
2023001331,REDACTED_CLIENT,无犯罪记录,Staff_007,已归档,新证,涉外民事,巴西,2023-01-18,2023-01-18,150.00,是
2023001332,REDACTED_CLIENT,证书（执照）,Staff_044,已归档,新证,涉外民事,加拿大,2023-01-18,2023-01-28,150.00,是
2023001333,REDACTED_CLIENT,城市房屋所有权委托,Staff_067,归档,新证,国内民事,中国大陆,2023-01-18,2023-01-31,2000.00,是
2023001334,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,新加坡,2023-01-18,2023-01-19,150.00,是
2023001336,REDACTED_CLIENT,小额继承,Staff_067,归档,新证,国内民事,中国大陆,2023-02-06,2023-02-07,500.00,是
202300134,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,芬兰,2023-01-04,2023-01-04,150.00,是
2023001343,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-19,2023-01-19,100.00,否
2023001344,REDACTED_CLIENT,证书（执照）,Staff_024,已归档,新证,涉外民事,西班牙,2023-01-19,2023-01-20,150.00,是
2023001347,REDACTED_CLIENT,证书（执照）,Staff_077,已归档,新证,涉外民事,马来西亚,2023-01-19,2023-01-19,150.00,是
2023001348,REDACTED_CLIENT,法定继承,Staff_024,已归档,新证,国内民事,中国大陆,2023-01-19,2023-02-20,3594.00,是
202300135,REDACTED_CLIENT,文书上的签名（印鉴）,Staff_036,已归档,新证,涉外民事,加拿大,2023-01-04,2023-01-05,500.00,是
2023001350,REDACTED_CLIENT,一般事务性委托,Staff_049,已归档,新证,国内民事,中国大陆,2023-01-19,2023-01-28,500.00,是
2023001352,REDACTED_CLIENT,法定继承,Staff_024,已归档,新证,国内民事,中国大陆,2023-01-19,2023-02-17,4320.00,是
2023001353,REDACTED_CLIENT,证书（执照）,Staff_076,已归档,新证,涉外民事,加拿大,2023-01-19,2023-01-28,150.00,是
2023001354,REDACTED_CLIENT,一般事务性委托,Staff_054,已归档,新证,国内民事,中国大陆,2023-01-19,2023-01-19,2000.00,是
2023001355,REDACTED_CLIENT,证书（执照）,Staff_054,已归档,新证,涉外民事,韩国,2023-01-19,2023-01-19,150.00,是
2023001356,REDACTED_CLIENT,证书（执照）,Staff_044,已归档,新证,涉外民事,西班牙,2023-01-19,2023-01-28,150.00,是
2023001357,REDACTED_CLIENT,法定继承,Staff_049,已归档,新证,国内民事,中国大陆,2023-01-19,2023-02-06,5818.00,是
2023001358,REDACTED_CLIENT,一般事务性委托,Staff_049,已归档,新证,国内民事,中国大陆,2023-01-19,2023-01-28,500.00,是
2023001359,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,阿根廷,2023-01-19,2023-01-19,150.00,是
202300136,REDACTED_CLIENT,译本与原本相符,Staff_029,已归档,新证,涉外民事,美国,2023-01-04,2023-01-04,150.00,是
2023001360,REDACTED_CLIENT,其他声明,Staff_006,已归档,新证,国内民事,中国大陆,2023-01-19,2023-01-20,500.00,是
2023001361,REDACTED_CLIENT,城市房屋所有权委托,Staff_018,已归档,新证,国内民事,中国大陆,2023-01-19,2023-01-28,500.00,是
2023001362,REDACTED_CLIENT,译本与原本相符,Staff_051,已归档,新证,涉外民事,美国,2023-01-19,2023-01-19,0.00,Unknown
2023001363,REDACTED_CLIENT,出生,Staff_008,已归档,新证,涉台,台湾,2023-01-19,2023-01-28,150.00,是
2023001365,REDACTED_CLIENT,法定继承,Staff_076,已归档,新证,国内民事,中国大陆,2023-02-07,2023-03-03,3925.00,是
2023001367,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,格鲁吉亚,2023-01-19,2023-01-20,500.00,是
2023001368,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-20,2023-01-20,100.00,否
2023001369,REDACTED_CLIENT,法定继承,Staff_009,已归档,新证,国内民事,中国大陆,2023-01-20,2023-02-15,3798.00,是
2023001372,REDACTED_CLIENT,夫妻财产约定协议,Staff_039,已归档,新证,国内民事,中国大陆,2023-01-20,2023-01-20,600.00,是
2023001377,REDACTED_CLIENT,证书（执照）,Staff_051,已归档,新证,涉外民事,新西兰,2023-01-23,2023-01-23,150.00,是
